,title,brand,category_name,group_name
15328,"""shopybucket *offer free 1 travel adapter with mobile* ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15329,"""shopybucket original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15330,"""shopybucket *offer free 1 travel adapter with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15331,"""shopybucket *offer free 5 pc usb led light with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15332,"""shopybucket *offer free 1 selfie light with mobile* ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15333,"""shopybucket original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15334,"""tashan ts 851 android 5 inch android dual sim smartphone (rose gold)""","""Tashan""","""Smart Phones""","""Electronics"""
15335,"""lenovo vibe x2-ap (white)""","""Lenovo""","""Smart Phones""","""Electronics"""
15336,"""nubia n2 5000mah battery(gold, 4gb+64gb)""","""Nubia""","""Smart Phones""","""Electronics"""
15337,"""zopo flash x plus (5.5\"" fhd, 3gb ram + 32gb rom, sony 13mp camera, powerful 64bit octacore, fastest fingerprint scanner, royale gold)""","""Zopo""","""Smart Phones""","""Electronics"""
15338,"""zopo color c3 - black (2gb ram + 16gb rom, 8mp rear + 5mp front camera with 365 days replacement warranty)""","""Zopo""","""Smart Phones""","""Electronics"""
15339,"""zopo flash x plus (5.5\"" fhd, 3gb ram + 32gb rom, sony 13mp camera, powerful 64bit octacore, fastest fingerprint scanner, charcoal black)""","""Zopo""","""Smart Phones""","""Electronics"""
15340,"""zopo speed 8 - deca core - (white, 4gb ram + 32gb rom, 5.5\"" ips, 21mp rear sony camera, 3600mah)""","""Zopo""","""Smart Phones""","""Electronics"""
15341,"""zopo color s 5.5 zp370 (blue)""","""Zopo""","""Smart Phones""","""Electronics"""
15342,"""zopo color c zp330(black)""","""Zopo""","""Smart Phones""","""Electronics"""
15343,"""zen admire buzz dual sim marshmallow 768mb & 8gb 4g smartphone (grey)""","""Zen""","""Smart Phones""","""Electronics"""
15344,"""zopo color s 5.5 zp370 (grey)""","""Zopo""","""Smart Phones""","""Electronics"""
15345,"""zen cinemax click 5.5 screen marshmallow 1gb & 8gb 4g smartphone (gold)""","""Zen""","""Smart Phones""","""Electronics"""
15346,"""blackberry passport (white)""","""BlackBerry""","""Smart Phones""","""Electronics"""
15347,"""moto z2 play (lunar gray, 64 gb) (4 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
15348,"""lg optimus l5 dual e615 (white)""","""LG""","""Smart Phones""","""Electronics"""
15349,"""lg optimus p970 (black)""","""LG""","""Smart Phones""","""Electronics"""
15350,"""lg optimus l3 ii e435 (white)""","""LG""","""Smart Phones""","""Electronics"""
15351,"""samsung galaxy j7 sm-j710f smart phone, white""","""Samsung""","""Smart Phones""","""Electronics"""
15352,"""gigaset me 4g 5.0 inch 3gb ram 32gb rom qualcomm snapdragon 810 octa core 1.7ghz 4g jio sim smartphone in white colour""","""Surya""","""Smart Phones""","""Electronics"""
15353,"""wiko highway 3g 5 inch 16 gb internal memeory 2 gb ram 16mpix camera smartphone - white colour""","""Surya""","""Smart Phones""","""Electronics"""
15354,"""infocus m808 (silver)""","""InFocus""","""Smart Phones""","""Electronics"""
15355,"""infocus m535 plus (4g volte)""","""InFocus""","""Smart Phones""","""Electronics"""
15356,"""z45q star""","""Videocon""","""Smart Phones""","""Electronics"""
15357,"""infocus m535 plus(silver)""","""InFocus""","""Smart Phones""","""Electronics"""
15358,"""videocon z45 amaze black""","""Videocon""","""Smart Phones""","""Electronics"""
15359,"""intex cloud style 4g (dark grey)""","""Intex""","""Smart Phones""","""Electronics"""
15360,"""intex aqua 4.0 4g (blue)""","""Intex""","""Smart Phones""","""Electronics"""
15361,"""intex aqua 4.0 4g (champagne)""","""Intex""","""Smart Phones""","""Electronics"""
15362,"""panasonic volte smartphone p71 ( 2gb + 16gb + 5 inch ips display + 8mp ), ivory gold""","""Panasonic""","""Smart Phones""","""Electronics"""
15363,"""intex aqua trend lite 4g volte dual sim 2600 mah android smartphone - champagne""","""Intex""","""Smart Phones""","""Electronics"""
15364,"""asus zenfone live (gold, 16 gb)  (2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15365,"""lenovo k6 note 3gb ram silver""","""Lenovo""","""Smart Phones""","""Electronics"""
15366,"""asus zenfone go 5.0 lte 2nd gen (gold, 16 gb)  (2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15367,"""micromax bolt supreme 4 q352 plus (grey,16gb)""","""Micromax""","""Smart Phones""","""Electronics"""
15368,"""xiaomi redmi note 3 (dark grey, 32gb)""","""Mi""","""Smart Phones""","""Electronics"""
15369,"""zen admire thrill 4.5 inch marshmallow 1gb & 8gb 4g smartphone (white gold)""","""Zen""","""Smart Phones""","""Electronics"""
15370,"""karbonn k9 smart(black & gold, 8 gb)""","""Karbonn""","""Smart Phones""","""Electronics"""
15371,"""shopybucket *offer free 1 selfie light with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15372,"""shopybucket *offer free 1 selfie light with mobile* original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mp3 playback mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15373,"""shopybucket *offer free 1 travel adapter with mobile* ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15374,"""shopybucket *offer free 1 selfie light with mobile* original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15375,"""shopybucket *offer free 1 travel adapter with mobile* original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15376,"""shopybucket *offer free 5 pc usb led light with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15377,"""shopybucket *offer free 1 travel adapter with mobile* original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15378,"""shopybucket original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15379,"""shopybucket *offer free 1 travel adapter with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15380,"""nubia m2 (black-gold, 64gb)""","""Nubia""","""Smart Phones""","""Electronics"""
15381,"""shopybucket *offer free 1 selfie light with mobile* original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15382,"""nubia z11 mini nx529j (white)(certified refurbished)""","""Nubia""","""Smart Phones""","""Electronics"""
15383,"""nubia z11 mini nx529j (black)(certified refurbished)""","""Nubia""","""Smart Phones""","""Electronics"""
15384,"""intex aqua power (white)""","""Intex""","""Smart Phones""","""Electronics"""
15385,"""zen admire joy 5 inch marshmallow 8gb 4g smartphone (blue)""","""Zen""","""Smart Phones""","""Electronics"""
15386,"""karbonn titanium s6 (white)""","""Karbonn""","""Smart Phones""","""Electronics"""
15387,"""karbonn a25 (white)""","""Karbonn""","""Smart Phones""","""Electronics"""
15388,"""sony xperia xa1 ultra dual (black, 64gb)""","""Sony""","""Smart Phones""","""Electronics"""
15389,"""xolo q2000l (white)""","""XOLO""","""Smart Phones""","""Electronics"""
15390,"""brand new blackberry classic q20 ( white colour ) seal pack""","""BlackBerry""","""Smart Phones""","""Electronics"""
15391,"""earth 2 4g lte smart phone,gold""","""LYF""","""Smart Phones""","""Electronics"""
15392,"""blackberry curve 9300 3g mobile phone""","""AARNA INFOSYS""","""Smart Phones""","""Electronics"""
15393,"""rugged android 6.0 smartphone - ip68, quad-core cpu, 2gb ram, nfc, walkie-talkie feature, google play, 5mp cam (yellow)""","""Generic (Unbranded)""","""Smart Phones""","""Electronics"""
15394,"""3g android tablet - 9 inch hd display, dual-imei, 3g, otg, android 6.0, quad-core cpu, 3500mah, wifi, google play""","""Generic""","""Smart Phones""","""Electronics"""
15395,"""blackberry torch 9800 imported""","""AARNA INFOSYS""","""Smart Phones""","""Electronics"""
15396,"""goodone g7 4g smart phone all 4g sim supported (jio sim not supported) android 5 inch dual sim lollipop 2gb ram 16gb rom internal memory 5mp selfie camera + 8mp rear camera with flash 3000 mah battery smartphone (silver)""","""Goodone""","""Smart Phones""","""Electronics"""
15397,"""lava a79 (grey)""","""Lava""","""Smart Phones""","""Electronics"""
15398,"""karbonn titanium vista (white+champagne)""","""Karbonn""","""Smart Phones""","""Electronics"""
15399,"""lg optimus l3 ii dual e435 (black)""","""LG""","""Smart Phones""","""Electronics"""
15400,"""karbonn titanium s21 (blue)""","""Karbonn""","""Smart Phones""","""Electronics"""
15401,"""xifo q8 5\u201d 4g reliance jio support 4g mobile smart phone with 2 gb ram & 16 gb rom and 13 mpix /5 mpix with fingerprint in rosegold colour""","""Surya""","""Smart Phones""","""Electronics"""
15402,"""gigaset me 4g 5.0 inch 3gb ram 32gb rom qualcomm snapdragon 810 octa core 1.7ghz 4g jio sim smartphone in black colour""","""Surya""","""Smart Phones""","""Electronics"""
15403,"""unboxed - infocus bingo 21-m430 (4g volte)""","""InFocus""","""Smart Phones""","""Electronics"""
15404,"""wiko highway 4g 16gb black - smartphones (single sim, android, microsim, edge, gprs, gsm, hspa+, hsupa, wcdma, lte) 2ghz octa core, 16mp/8mp camera""","""Wiko""","""Smart Phones""","""Electronics"""
15405,"""infocus m535 plus, 4g, 3gb ram, 16gb rom (silver)""","""InFocus""","""Smart Phones""","""Electronics"""
15406,"""honor holly 3 cam-ul00 (white)""","""Honor""","""Smart Phones""","""Electronics"""
15407,"""infocus a1(black)""","""InFocus""","""Smart Phones""","""Electronics"""
15408,"""huawei mate 9 pro dual sim (haze gold, 128gb, 6gb ram) - international version""","""Huawei""","""Smart Phones""","""Electronics"""
15409,"""huawei mate 9 pro dual sim (titanium gray, 128gb, 6gb ram) - international version""","""Huawei""","""Smart Phones""","""Electronics"""
15410,"""huawei mate 9 (dual sim, 64gb, 4gb, black)""","""Huawei""","""Smart Phones""","""Electronics"""
15411,"""intex aqua dream ii (white)""","""Intex""","""Smart Phones""","""Electronics"""
15412,"""gionee a1 (black, 64gb)(with virat kohli signature)""","""Gionee""","""Smart Phones""","""Electronics"""
15413,"""panasonic eluga tapp""","""Panasonic""","""Smart Phones""","""Electronics"""
15414,"""asus zenfone go 5.0 lte (black, 16 gb)  (2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15415,"""asus zenfone 2 (silver, 32 gb)  (4 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15416,"""asus zenfone live (navy black, 16 gb)  (2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15417,"""asus zenfone go 5.0 lte 2nd gen (red, 16 gb)  (2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15418,"""asus zenfone live (pink, 16 gb)  (2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
15419,"""micromax canvas unite 4 q427 grey""","""Micromax""","""Smart Phones""","""Electronics"""
15420,"""honor holly 3 (black, 32 gb) (3 gb ram)""","""HONOR""","""Smart Phones""","""Electronics"""
15421,"""shopybucket *offer free 1 selfie light with mobile* ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15422,"""shopybucket ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15423,"""shopybucket *offer free 1 selfie light with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15424,"""shopybucket *offer free 1 selfie light with mobile* portable original ifcane e2 1.0 inch ultra thin children card mp3 ifcane e2 mini mobile phone cell pocket""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15425,"""shopybucket original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15426,"""shopybucket original ifcane e2 1.0 inch quad band card phone bluetooth 2.0 fm audio player sound recorder mobile phone russian keyboard""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15427,"""shopybucket ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15428,"""shopybucket ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15429,"""shopybucket *offer free 1 travel adapter with mobile* ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15430,"""nubia z11 nx531j (black-gold)(certified refurbished)""","""Nubia""","""Smart Phones""","""Electronics"""
15431,"""shopybucket ifcane e2 mini 1.0 inch quad band oled screen cell card phone gsm bluetooth 2.0 fm audio player sound recorder mobile phone""","""ShopyBucket""","""Smart Phones""","""Electronics"""
15432,"""nubia z11 mini (gold)(certified refurbished)""","""Nubia""","""Smart Phones""","""Electronics"""
15433,"""vivo y53 (matte black) with offers""","""Vivo""","""Smart Phones""","""Electronics"""
15434,"""vivo y55s (matte black) with offers""","""Vivo""","""Smart Phones""","""Electronics"""
15435,"""good one g7 4g smart phone all 4g sim supported (jio sim not supported) android 5 inch dual sim lollipop 2gb ram 16gb rom 8mp rear camera 5mp selfie camera 3000 mah battery smartphone (blue)""","""Goodone""","""Smart Phones""","""Electronics"""
15436,"""blackberry aurora dual sim (black,32gb-4gb ram) - international version""","""BlackBerry""","""Smart Phones""","""Electronics"""
15437,"""gionee p7 (gold)""","""Gionee""","""Smart Phones""","""Electronics"""
15438,"""brand new blackberry q10 black smartphone imported from uk/us (factory unlocked)""","""BlackBerry""","""Smart Phones""","""Electronics"""
15439,"""lyf water f1s - dual sim 4g volte+ (grey, 3gb ram, 32gb rom)""","""Lyf""","""Smart Phones""","""Electronics"""
15440,"""ddpl gionee pioneer p5l (gold)""","""Gionee""","""Smart Phones""","""Electronics"""
15441,"""water 7 4g lte smart phone, silver""","""LYF""","""Smart Phones""","""Electronics"""
15442,"""lg optimus e425 (white)""","""LG""","""Smart Phones""","""Electronics"""
15443,"""lg volt 2 ls751 cdma evdo lte 8gb silver""","""LG""","""Smart Phones""","""Electronics"""
15444,"""karbonn titanium s10 (blue)""","""Karbonn""","""Smart Phones""","""Electronics"""
15445,"""lava a97 (black-gold)""","""Lava""","""Smart Phones""","""Electronics"""
15446,"""lava a82 (white)""","""Lava""","""Smart Phones""","""Electronics"""
15447,"""lava a67 (grey)""","""Lava""","""Smart Phones""","""Electronics"""
